
         4  1.536717E-03  1.176568E-01  9.614562E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2854064E+02

         4  1.555614E-03  1.178862E-01  1.529153E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2889694E+02

         4  1.573043E-03  1.170669E-01  1.824426E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2925324E+02

         4  1.592409E-03  1.177029E-01  4.739977E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2934231E+02

         4  1.597782E-03  1.182468E-01  5.428667E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2943138E+02

         4  1.603283E-03  1.188841E-01  5.796985E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2952046E+02

         4  1.608787E-03  1.195302E-01  5.989712E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2960953E+02

         4  1.614191E-03  1.201038E-01  6.181339E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2974315E+02

         4  1.621923E-03  1.206723E-01  5.938565E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2994356E+02

         4  1.632488E-03  1.207502E-01  4.696713E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3000000E+02

         4  1.635225E-03  1.206124E-01  4.340423E-05
